EstimatedSalary,0,1,All
77128.23,1,0,1
77142.32,1,0,1
77142.42,0,1,1
77142.85,1,0,1
77146.14,1,0,1
77178.42,1,0,1
77203.72,0,1,1
77206.25,0,1,1
77216.48,1,0,1
77231.27,1,0,1
77242.19,1,0,1
77271.91,1,0,1
77272.62,1,0,1
77294.56,0,1,1
77304.49,1,0,1
77326.78,1,0,1
77330.35,1,0,1
77331.77,1,0,1
77335.75,1,0,1
77349.92,1,0,1
77370.37,1,0,1
77405.95,0,1,1
77414.45,1,0,1
77469.38,1,0,1
77475.73,1,0,1
77500.81,1,0,1
77502.56,1,0,1
77511.45,1,0,1
77519.62,1,0,1
77550.18,1,0,1
77592.8,1,0,1
77660.03,1,0,1
77661.12,0,1,1
77677.14,0,1,1
77703.19,1,0,1
77705.75,1,0,1
77737.86,1,0,1
77742.38,1,0,1
77764.37,1,0,1
77783.35,1,0,1
77786.37,0,1,1
77789.01,1,0,1
77830.36,0,1,1
77837.63,1,0,1
77864.41,1,0,1
77866.91,1,0,1
77867.23,1,0,1
77878.62,1,0,1
77906.87,1,0,1
77951.84,1,0,1
77965.44,1,0,1
77965.67,1,0,1
77977.69,1,0,1
77981.54,0,1,1
78004.5,1,0,1
78065.9,1,0,1
78088.17,1,0,1
78101.29,1,0,1
78111.84,0,1,1
78133.48,0,1,1
78140.75,1,0,1
78194.37,1,0,1
78250.13,0,1,1
78255.86,1,0,1
78268.61,1,0,1
78310.04,1,0,1
78310.82,1,0,1
78358.94,1,0,1
78365.75,1,0,1
78387.32,1,0,1
78397.24,1,0,1
78416.14,1,0,1
78436.36,1,0,1
78439.73,1,0,1
78463.99,0,1,1
78488.39,1,0,1
78498.04,0,1,1
78560.64,1,0,1
78563.66,1,0,1
78566.64,0,1,1
78591.15,1,0,1
78616.92,1,0,1
78622.46,1,0,1
78650.95,1,0,1
78651.55,1,0,1
78670.52,1,0,1
78695.68,1,0,1
78698.09,1,0,1
78700.03,1,0,1
78702.98,0,1,1
78707.97,1,0,1
78744.39,1,0,1
78753.12,0,1,1
78770.86,1,0,1
78774.36,1,0,1
78854.57,1,0,1
78858.07,1,0,1
78896.59,1,0,1
78899.22,1,0,1
78915.68,1,0,1
78941.59,1,0,1
78955.8,0,1,1
78970.58,1,0,1
79005.95,1,0,1
79071.89,1,0,1
79078.91,1,0,1
79082.62,1,0,1
79082.76,1,0,1
79084.1,1,0,1
79099.64,1,0,1
79101.67,1,0,1
79134.78,1,0,1
79146.36,1,0,1
79169.73,1,0,1
79176.09,0,1,1
79178.31,1,0,1
79189.4,1,0,1
79222.02,1,0,1
79240.9,1,0,1
79259.77,1,0,1
79270.02,1,0,1
79304.38,0,1,1
79314.1,1,0,1
79323.61,1,0,1
79329.7,1,0,1
79342.31,0,1,1
79355.87,1,0,1
79366.98,0,1,1
79377.45,1,0,1
79408.17,1,0,1
79414.0,1,0,1
79450.61,1,0,1
79458.12,1,0,1
79476.63,1,0,1
79479.74,1,0,1
79495.01,1,0,1
79503.05,1,0,1
79510.37,1,0,1
79547.39,1,0,1
79555.08,0,1,1
79559.02,0,1,1
79577.38,1,0,1
79577.4,1,0,1
79579.94,0,1,1
79580.56,1,0,1
79602.86,1,0,1
79616.37,1,0,1
79618.79,1,0,1
79623.28,0,1,1
79633.38,1,0,1
79649.62,1,0,1
79691.4,1,0,1
79704.12,1,0,1
79723.78,1,0,1
79734.23,1,0,1
79775.19,1,0,1
79792.3,1,0,1
79812.77,1,0,1
79866.73,0,1,1
79871.16,1,0,1
79881.39,1,0,1
79886.06,1,0,1
79888.78,1,0,1
79915.28,1,0,1
79919.13,1,0,1
79919.97,1,0,1
79928.41,1,0,1
79957.95,1,0,1
79972.09,1,0,1
79997.14,1,0,1
80006.65,1,0,1
80061.31,1,0,1
80120.19,1,0,1
80130.54,1,0,1
80134.65,1,0,1
80149.27,1,0,1
80178.54,0,1,1
80181.12,1,0,1
80190.36,1,0,1
80204.38,1,0,1
80215.2,1,0,1
80234.14,1,0,1
80241.14,1,0,1
80259.67,0,1,1
80262.91,1,0,1
80272.06,1,0,1
80320.3,1,0,1
80344.96,0,1,1
80393.27,1,0,1
80408.59,1,0,1
80410.68,1,0,1
80416.16,1,0,1
80425.65,1,0,1
80428.42,1,0,1
80483.76,1,0,1
80496.71,0,1,1
80552.11,0,1,1
80552.36,1,0,1
80553.87,1,0,1
80575.44,0,1,1
80582.34,0,1,1
80587.27,1,0,1
80591.18,1,0,1
80593.49,0,1,1
80603.99,1,0,1
80607.33,1,0,1
80608.12,1,0,1
80618.47,1,0,1
80619.09,1,0,1
80619.17,1,0,1
80630.32,1,0,1
80676.83,1,0,1
80682.35,1,0,1
80698.54,1,0,1
80701.72,1,0,1
80778.5,1,0,1
80792.83,1,0,1
80823.02,1,0,1
80828.78,1,0,1
80852.11,1,0,1
80883.82,1,0,1
80963.92,1,0,1
80985.88,1,0,1
80992.8,1,0,1
81014.5,0,1,1
81054.0,0,1,1
81062.93,1,0,1
81102.81,1,0,1
81123.59,0,1,1
81140.09,1,0,1
81175.25,1,0,1
81250.79,1,0,1
81251.24,1,0,1
81259.25,0,1,1
81292.33,1,0,1
81298.09,1,0,1
81299.17,1,0,1
81310.1,1,0,1
81313.51,1,0,1
81409.0,1,0,1
81425.61,1,0,1
81431.99,0,1,1
81436.68,0,1,1
81442.6,1,0,1
81452.29,1,0,1
81483.64,1,0,1
81491.7,0,1,1
81508.1,1,0,1
81514.06,1,0,1
81537.85,0,1,1
81548.38,1,0,1
81602.02,1,0,1
81617.4,1,0,1
81622.52,1,0,1
81634.45,1,0,1
81718.37,1,0,1
81723.8,1,0,1
81753.92,1,0,1
81776.84,0,1,1
81778.72,1,0,1
81853.98,1,0,1
81861.1,1,0,1
81884.8,1,0,1
81898.81,1,0,1
81901.6,1,0,1
81908.09,1,0,1
81995.92,1,0,1
81999.53,1,0,1
82081.35,1,0,1
82084.3,1,0,1
82106.19,1,0,1
82117.2,1,0,1
82152.83,0,1,1
82158.14,1,0,1
82176.48,1,0,1
82195.15,1,0,1
82222.86,1,0,1
82245.67,1,0,1
82252.28,1,0,1
82276.62,1,0,1
82290.81,1,0,1
82298.59,1,0,1
82336.73,1,0,1
82351.06,1,0,1
82393.08,1,0,1
82422.97,1,0,1
82438.13,1,0,1
82463.69,1,0,1
82469.06,0,1,1
82500.84,1,0,1
82522.61,0,1,1
82526.92,1,0,1
82547.01,1,0,1
82559.77,1,0,1
82565.01,1,0,1
82614.89,1,0,1
82634.41,1,0,1
82647.65,1,0,1
82662.73,1,0,1
82696.84,1,0,1
82709.8,1,0,1
82774.07,1,0,1
82782.08,1,0,1
82796.29,1,0,1
82815.93,1,0,1
82820.85,1,0,1
82824.08,1,0,1
82867.55,1,0,1
82868.34,1,0,1
82870.75,1,0,1
82872.64,0,1,1
82900.25,1,0,1
82938.99,1,0,1
82951.12,1,0,1
82967.97,0,1,1
82969.61,0,1,1
82970.69,1,0,1
82996.47,1,0,1
83008.49,0,1,1
83022.92,1,0,1
83052.03,1,0,1
83056.22,1,0,1
83058.14,1,0,1
83084.33,1,0,1
83087.13,1,0,1
83090.35,1,0,1
83093.25,1,0,1
83103.46,1,0,1
83172.19,1,0,1
83206.19,1,0,1
83210.84,1,0,1
83238.4,1,0,1
83247.14,1,0,1
83253.05,1,0,1
83256.26,0,1,1
83263.04,1,0,1
83263.06,1,0,1
83282.21,1,0,1
83295.09,1,0,1
83335.78,1,0,1
83342.73,0,1,1
83343.73,1,0,1
83419.15,1,0,1
83449.65,1,0,1
83456.67,1,0,1
83470.4,0,1,1
83473.82,1,0,1
83478.12,1,0,1
83499.89,0,1,1
83508.93,1,0,1
83556.65,1,0,1
83594.51,1,0,1
83611.45,0,1,1
83617.17,0,1,1
83629.6,0,1,1
83643.87,1,0,1
83679.46,1,0,1
83681.2,1,0,1
83681.97,1,0,1
83700.66,1,0,1
83715.66,0,1,1
83753.64,1,0,1
83773.02,1,0,1
83844.79,1,0,1
83866.35,0,1,1
83910.4,1,0,1
83912.24,1,0,1
83949.68,1,0,1
83978.86,0,1,1
83983.39,0,1,1
83997.79,1,0,1
84008.66,1,0,1
84012.81,1,0,1
84033.35,1,0,1
84049.16,1,0,1
84077.6,1,0,1
84106.17,0,1,1
84126.75,1,0,1
84133.48,1,0,1
84136.12,1,0,1
84151.98,1,0,1
84174.81,1,0,1
84175.34,1,0,1
84199.78,1,0,1
84238.63,1,0,1
84239.46,1,0,1
84270.09,1,0,1
84294.82,1,0,1
84300.4,0,1,1
84320.94,1,0,1
84321.03,1,0,1
84358.71,0,1,1
84361.72,0,1,1
84383.22,0,1,1
84402.46,1,0,1
84419.78,1,0,1
84421.34,1,0,1
84460.18,1,0,1
84475.13,1,0,1
84487.62,1,0,1
84508.44,0,1,1
84509.57,1,0,1
84531.79,1,0,1
84569.13,1,0,1
84584.69,1,0,1
84605.0,1,0,1
84606.03,1,0,1
84622.37,1,0,1
84635.64,1,0,1
84644.76,1,0,1
84663.21,1,0,1
84694.49,1,0,1
84699.56,1,0,1
84710.65,1,0,1
84749.96,1,0,1
84760.32,0,1,1
84760.7,1,0,1
84782.42,0,1,1
84803.76,1,0,1
84863.85,0,1,1
84870.23,1,0,1
84871.99,1,0,1
84872.66,1,0,1
84908.2,1,0,1
84920.49,1,0,1
84927.42,1,0,1
84932.4,1,0,1
84972.9,0,1,1
85000.32,1,0,1
85016.64,0,1,1
85028.36,0,1,1
85045.92,1,0,1
85081.09,1,0,1
85086.78,1,0,1
85101.0,1,0,1
85129.77,0,1,1
85148.78,1,0,1
85153.0,1,0,1
85167.88,1,0,1
85179.48,1,0,1
85185.44,1,0,1
85208.93,1,0,1
85231.88,1,0,1
85240.61,0,1,1
85250.77,0,1,1
85286.3,1,0,1
85411.01,1,0,1
85412.54,1,0,1
85421.48,1,0,1
85424.34,1,0,1
85426.28,1,0,1
85439.73,1,0,1
85455.62,0,1,1
85470.45,0,1,1
85495.24,1,0,1
85516.37,0,1,1
85522.84,1,0,1
85523.24,1,0,1
85547.33,0,1,1
85578.63,1,0,1
85606.83,1,0,1
85644.06,0,1,1
85646.41,1,0,1
85687.09,0,1,1
85733.33,1,0,1
85736.26,1,0,1
85746.52,0,1,1
85787.31,1,0,1
85801.77,1,0,1
85808.22,1,0,1
85869.89,0,1,1
85876.67,0,1,1
85890.16,1,0,1
85890.75,0,1,1
85891.02,0,1,1
85901.09,1,0,1
85902.39,0,1,1
85937.52,0,1,1
85982.47,1,0,1
85983.54,0,1,1
86013.96,1,0,1
86019.48,1,0,1
86022.09,1,0,1
86043.27,1,0,1
86044.98,1,0,1
86079.67,1,0,1
86099.23,0,1,1
86128.21,0,1,1
86173.92,1,0,1
86190.34,1,0,1
86207.49,0,1,1
86242.18,1,0,1
86306.75,1,0,1
86330.32,1,0,1
86333.63,1,0,1
86334.64,1,0,1
86350.97,1,0,1
86372.24,1,0,1
86383.61,1,0,1
86383.82,1,0,1
86410.28,1,0,1
86413.11,1,0,1
86414.41,1,0,1
86424.57,1,0,1
86460.28,1,0,1
86480.29,1,0,1
86490.09,0,1,1
86507.88,0,1,1
86575.46,1,0,1
86587.37,1,0,1
86609.37,1,0,1
86619.77,1,0,1
86622.56,0,1,1
86634.3,1,0,1
86642.38,1,0,1
86657.48,1,0,1
86678.48,1,0,1
86699.98,1,0,1
86701.4,1,0,1
86733.61,1,0,1
86764.46,1,0,1
86767.48,1,0,1
86776.38,1,0,1
86786.41,1,0,1
86791.9,1,0,1
86797.41,1,0,1
86894.67,1,0,1
86911.49,1,0,1
86920.97,0,1,1
86927.53,1,0,1
86935.08,1,0,1
86937.2,1,0,1
86945.0,1,0,1
86950.72,1,0,1
86957.42,1,0,1
86981.45,1,0,1
86994.54,1,0,1
87000.39,1,0,1
87008.17,1,0,1
87060.77,1,0,1
87067.73,1,0,1
87071.18,0,1,1
87107.57,1,0,1
87168.46,1,0,1
87213.33,1,0,1
87219.41,1,0,1
87236.4,1,0,1
87278.48,1,0,1
87308.18,1,0,1
87310.59,1,0,1
87347.82,1,0,1
87351.42,0,1,1
87352.43,1,0,1
87363.56,1,0,1
87372.49,1,0,1
87400.53,1,0,1
87412.24,0,1,1
87412.74,1,0,1
87422.15,1,0,1
87537.32,1,0,1
87566.97,1,0,1
87609.5,1,0,1
87677.15,1,0,1
87684.93,1,0,1
87711.61,1,0,1
87771.06,1,0,1
87803.32,1,0,1
87816.86,1,0,1
87822.14,0,1,1
87834.24,1,0,1
87908.01,1,0,1
87941.85,0,1,1
87959.83,1,0,1
87985.2,1,0,1
87994.95,0,1,1
88080.43,1,0,1
88120.78,0,1,1
88146.86,1,0,1
88187.81,1,0,1
88206.04,0,1,1
88211.12,0,1,1
88225.02,1,0,1
88279.6,1,0,1
88307.87,0,1,1
88333.74,1,0,1
88372.69,0,1,1
88391.29,0,1,1
88391.97,1,0,1
88396.6,1,0,1
88407.51,1,0,1
88428.41,0,1,1
88463.63,1,0,1
88479.02,0,1,1
88481.32,1,0,1
88550.28,1,0,1
88566.9,0,1,1
88592.8,1,0,1
88604.89,0,1,1
88658.73,1,0,1
88659.07,1,0,1
88659.44,1,0,1
88669.89,1,0,1
88680.65,1,0,1
88689.4,1,0,1
88695.19,1,0,1
88698.83,1,0,1
88703.04,0,1,1
88705.14,0,1,1
88721.84,1,0,1
88724.49,1,0,1
88728.47,1,0,1
88729.22,0,1,1
88743.99,1,0,1
88751.45,1,0,1
88783.59,1,0,1
88791.83,1,0,1
88798.02,1,0,1
88815.25,1,0,1
88827.31,1,0,1
88827.67,1,0,1
88837.11,1,0,1
88838.14,1,0,1
88842.8,1,0,1
88852.47,1,0,1
88866.92,1,0,1
88878.15,1,0,1
88890.05,1,0,1
88890.75,1,0,1
88920.68,1,0,1
88947.56,1,0,1
88958.49,0,1,1
88965.46,1,0,1
88992.05,1,0,1
89013.67,1,0,1
89017.38,0,1,1
89040.61,1,0,1
89043.19,1,0,1
89048.46,0,1,1
89081.41,1,0,1
89087.4,1,0,1
89099.18,1,0,1
89103.05,1,0,1
89123.99,1,0,1
89199.51,1,0,1
89205.54,1,0,1
89216.29,1,0,1
89222.66,1,0,1
89248.99,1,0,1
89286.29,1,0,1
89289.54,1,0,1
89327.67,1,0,1
89368.59,1,0,1
89385.92,1,0,1
89402.54,1,0,1
89405.26,0,1,1
89519.47,1,0,1
89520.75,1,0,1
89524.83,1,0,1
89543.25,1,0,1
89566.64,1,0,1
89566.74,1,0,1
89578.32,1,0,1
89587.34,0,1,1
89593.26,1,0,1
89602.81,1,0,1
89609.26,1,0,1
89666.28,1,0,1
89729.3,0,1,1
89734.7,1,0,1
89773.45,1,0,1
89801.9,1,0,1
89804.83,1,0,1
89822.48,1,0,1
89874.82,1,0,1
89891.4,0,1,1
89893.6,1,0,1
89935.73,0,1,1
89938.08,1,0,1
89972.25,1,0,1
89983.02,0,1,1
90020.74,1,0,1
90055.08,1,0,1
90059.04,1,0,1
90076.85,1,0,1
90106.94,1,0,1
90162.35,1,0,1
90174.83,1,0,1
90177.3,1,0,1
90189.72,0,1,1
90212.38,1,0,1
90256.06,0,1,1
90270.16,1,0,1
90273.85,1,0,1
90280.7,1,0,1
90284.47,1,0,1
90304.01,1,0,1
90305.97,1,0,1
90346.1,1,0,1
90384.26,1,0,1
90389.61,0,1,1
90424.09,1,0,1
90437.87,1,0,1
90490.33,1,0,1
90494.72,1,0,1
90537.47,1,0,1
90558.24,0,1,1
90591.15,1,0,1
90605.05,1,0,1
90607.31,1,0,1
90655.94,0,1,1
90747.94,0,1,1
90821.66,1,0,1
90839.61,1,0,1
90860.97,1,0,1
90876.95,1,0,1
90877.76,1,0,1
90878.13,1,0,1
90883.12,1,0,1
90896.04,1,0,1
90905.26,1,0,1
90908.95,1,0,1
90928.02,0,1,1
90928.48,1,0,1
90964.54,0,1,1
90967.37,1,0,1
90977.48,1,0,1
91001.02,1,0,1
91036.74,1,0,1
91044.47,1,0,1
91055.27,1,0,1
91086.73,1,0,1
91092.84,1,0,1
91094.46,1,0,1
91098.76,0,1,1
91149.48,1,0,1
91167.19,0,1,1
91193.65,1,0,1
91195.12,1,0,1
91196.67,1,0,1
91291.2,1,0,1
91305.77,1,0,1
91340.02,1,0,1
91346.03,1,0,1
91347.76,1,0,1
91359.79,1,0,1
91366.42,1,0,1
91406.62,1,0,1
91423.69,1,0,1
91429.74,1,0,1
91482.5,1,0,1
91510.71,1,0,1
91514.62,1,0,1
91556.57,0,1,1
91560.63,0,1,1
91561.91,1,0,1
91565.25,1,0,1
91573.19,1,0,1
91574.92,1,0,1
91624.11,0,1,1
91633.53,1,0,1
91652.43,1,0,1
91673.6,1,0,1
91711.66,1,0,1
91763.67,1,0,1
91775.51,1,0,1
91810.71,1,0,1
91817.38,0,1,1
91829.17,0,1,1
91830.75,1,0,1
91844.14,0,1,1
91881.29,1,0,1
91903.9,0,1,1
91936.1,0,1,1
91943.94,0,1,1
91947.74,1,0,1
91957.39,1,0,1
91972.49,1,0,1
91973.63,1,0,1
91981.85,0,1,1
92027.69,0,1,1
92033.98,1,0,1
92053.75,1,0,1
92067.35,1,0,1
92075.01,0,1,1
92090.36,1,0,1
92118.75,1,0,1
92131.54,1,0,1
92144.09,0,1,1
92149.64,1,0,1
92180.62,1,0,1
92198.05,1,0,1
92220.12,0,1,1
92223.59,1,0,1
92243.94,0,1,1
92277.47,0,1,1
92320.37,0,1,1
92357.21,1,0,1
92378.54,1,0,1
92381.01,1,0,1
92406.22,1,0,1
92455.96,1,0,1
92536.0,0,1,1
92568.07,1,0,1
92606.98,1,0,1
92612.88,1,0,1
92621.9,1,0,1
92647.94,1,0,1
92664.09,1,0,1
92708.1,1,0,1
92712.97,1,0,1
92727.42,0,1,1
92748.16,1,0,1
92794.61,1,0,1
92797.23,1,0,1
92809.73,1,0,1
92811.2,1,0,1
92816.86,1,0,1
92826.35,1,0,1
92840.67,1,0,1
92865.41,1,0,1
92873.5,0,1,1
92887.06,1,0,1
92888.52,0,1,1
92898.17,1,0,1
92914.67,1,0,1
92915.84,1,0,1
92916.53,1,0,1
92920.04,0,1,1
92934.41,1,0,1
92977.75,1,0,1
92982.61,0,1,1
92985.78,1,0,1
93003.21,1,0,1
93073.04,1,0,1
93081.87,1,0,1
93091.02,1,0,1
93112.2,1,0,1
93122.41,1,0,1
93132.61,0,1,1
93146.11,1,0,1
93148.93,1,0,1
93151.77,1,0,1
93155.75,1,0,1
93165.34,1,0,1
93180.09,1,0,1
93203.43,1,0,1
93208.22,1,0,1
93228.86,0,1,1
93249.26,1,0,1
93251.42,0,1,1
93255.85,1,0,1
93261.69,1,0,1
93266.01,1,0,1
93275.61,1,0,1
93302.29,1,0,1
93332.64,0,1,1
93336.3,0,1,1
93336.93,0,1,1
93360.35,1,0,1
93429.95,1,0,1
93439.75,0,1,1
93478.96,1,0,1
93503.02,1,0,1
93524.19,0,1,1
93524.22,1,0,1
93536.38,1,0,1
93541.14,1,0,1
93550.53,0,1,1
93551.36,1,0,1
93568.77,0,1,1
93624.55,1,0,1
93629.66,0,1,1
93702.96,0,1,1
93707.8,1,0,1
93713.13,1,0,1
93716.38,1,0,1
93717.55,1,0,1
93718.16,1,0,1
93736.69,1,0,1
93739.71,0,1,1
93767.03,1,0,1
93769.89,1,0,1
93777.61,1,0,1
93783.0,1,0,1
93795.86,1,0,1
93820.49,0,1,1
93825.78,1,0,1
93826.63,1,0,1
93832.33,1,0,1
93835.64,1,0,1
93839.3,1,0,1
93844.82,1,0,1
93874.87,0,1,1
93881.75,1,0,1
93883.53,1,0,1
93901.61,1,0,1
93917.68,0,1,1
93953.84,0,1,1
93959.96,1,0,1
93982.02,0,1,1
93991.65,1,0,1
94003.11,1,0,1
94047.75,1,0,1
94105.0,1,0,1
94141.75,1,0,1
94142.35,1,0,1
94148.3,1,0,1
94153.83,1,0,1
94170.84,1,0,1
94187.47,0,1,1
94248.16,0,1,1
94263.44,1,0,1
94274.72,0,1,1
94283.09,1,0,1
94415.6,1,0,1
94433.08,0,1,1
94440.45,1,0,1
94450.97,1,0,1
94488.82,1,0,1
94498.82,1,0,1
94499.06,1,0,1
94544.88,1,0,1
94554.74,0,1,1
94570.56,1,0,1
94620.0,0,1,1
94670.77,1,0,1
94677.83,1,0,1
94711.43,1,0,1
94715.24,1,0,1
94728.49,1,0,1
94738.54,1,0,1
94739.2,1,0,1
94767.77,1,0,1
94774.12,1,0,1
94780.9,1,0,1
94790.34,1,0,1
94811.85,0,1,1
94815.04,1,0,1
94820.85,1,0,1
94823.95,1,0,1
94845.45,1,0,1
94862.93,1,0,1
94875.03,0,1,1
94876.65,1,0,1
94888.6,1,0,1
94898.1,1,0,1
94912.78,1,0,1
94925.62,1,0,1
94949.84,1,0,1
94951.27,1,0,1
94977.3,1,0,1
94978.1,1,0,1
94993.04,0,1,1
95007.8,1,0,1
95009.6,1,0,1
95022.02,0,1,1
95025.27,1,0,1
95124.4,1,0,1
95135.27,1,0,1
95140.62,1,0,1
95145.14,1,0,1
95148.28,1,0,1
95153.24,1,0,1
95159.13,1,0,1
95181.06,0,1,1
95215.73,1,0,1
95270.83,1,0,1
95273.73,0,1,1
95277.15,0,1,1
95372.64,1,0,1
95393.43,1,0,1
95403.41,1,0,1
95421.0,1,0,1
95463.29,1,0,1
95481.0,1,0,1
95483.48,0,1,1
95500.98,1,0,1
95551.22,1,0,1
95562.81,1,0,1
95583.45,1,0,1
95611.47,1,0,1
95611.74,0,1,1
95623.28,1,0,1
95625.03,1,0,1
95655.16,1,0,1
95673.05,1,0,1
95686.42,1,0,1
95686.6,1,0,1
95719.73,1,0,1
95740.37,1,0,1
95794.98,1,0,1
95804.33,1,0,1
95857.18,1,0,1
95864.5,1,0,1
95936.84,1,0,1
95941.55,0,1,1
95957.09,1,0,1
95963.14,1,0,1
95985.64,1,0,1
96013.5,0,1,1
96015.53,1,0,1
96051.1,1,0,1
96069.82,1,0,1
96075.55,1,0,1
96088.54,1,0,1
96097.65,1,0,1
96123.72,1,0,1
96131.47,1,0,1
96170.38,1,0,1
96202.44,1,0,1
96270.64,1,0,1
96366.7,1,0,1
96398.51,1,0,1
96399.67,0,1,1
96404.38,1,0,1
96405.88,0,1,1
96420.58,1,0,1
96429.29,1,0,1
96442.86,1,0,1
96444.88,1,0,1
96463.25,1,0,1
96498.14,1,0,1
96517.97,1,0,1
96528.0,0,1,1
96546.55,1,0,1
96555.42,1,0,1
96590.39,0,1,1
96615.23,1,0,1
96658.26,1,0,1
96660.76,1,0,1
96670.2,1,0,1
96687.25,1,0,1
96734.46,1,0,1
96754.8,1,0,1
96758.58,1,0,1
96792.15,1,0,1
96823.32,0,1,1
96832.82,1,0,1
96833.0,1,0,1
96847.91,1,0,1
96862.56,1,0,1
96864.36,1,0,1
96875.52,1,0,1
96881.32,1,0,1
96885.19,1,0,1
96929.24,0,1,1
96961.0,0,1,1
96985.58,1,0,1
97045.32,0,1,1
97057.28,1,0,1
97192.76,1,0,1
97213.09,1,0,1
97338.62,1,0,1
97382.8,1,0,1
97416.34,1,0,1
97465.89,1,0,1
97468.44,0,1,1
97508.04,0,1,1
97577.17,1,0,1
97593.16,1,0,1
97614.87,1,0,1
97623.42,0,1,1
97628.08,1,0,1
97629.31,0,1,1
97633.93,1,0,1
97640.2,1,0,1
97658.66,1,0,1
97677.52,0,1,1
97684.46,1,0,1
97734.3,1,0,1
97755.29,1,0,1
97767.63,1,0,1
97782.92,1,0,1
97794.71,1,0,1
97825.23,1,0,1
97847.05,1,0,1
97877.92,1,0,1
97879.02,1,0,1
97893.32,1,0,1
97893.4,0,1,1
97906.38,1,0,1
97910.06,1,0,1
97932.68,1,0,1
97938.59,1,0,1
97939.4,0,1,1
97983.44,1,0,1
98015.85,1,0,1
98029.58,1,0,1
98031.53,0,1,1
98060.51,1,0,1
98090.69,1,0,1
98090.91,1,0,1
98162.44,0,1,1
98175.74,1,0,1
98178.57,1,0,1
98208.62,1,0,1
98273.01,0,1,1
98293.14,1,0,1
98301.61,1,0,1
98302.57,0,1,1
98309.27,1,0,1
98320.27,1,0,1
98348.66,1,0,1
98349.13,1,0,1
98368.24,1,0,1
98413.1,1,0,1
98453.45,1,0,1
98463.99,1,0,1
98570.01,1,0,1
98586.14,1,0,1
98618.79,1,0,1
98621.04,0,1,1
98640.15,0,1,1
98646.22,1,0,1
98657.01,1,0,1
98661.27,1,0,1
98686.4,0,1,1
98734.15,1,0,1
98802.76,1,0,1
98810.78,1,0,1
98820.09,1,0,1
98820.39,1,0,1
98894.64,1,0,1
98896.06,1,0,1
98897.32,1,0,1
98912.69,0,1,1
98931.5,1,0,1
98949.85,1,0,1
98994.92,1,0,1
98998.61,1,0,1
99017.34,1,0,1
99019.65,1,0,1
99061.75,0,1,1
99086.74,1,0,1
99106.97,1,0,1
99128.13,1,0,1
99136.49,1,0,1
99154.86,1,0,1
99251.24,1,0,1
99294.22,1,0,1
99298.8,1,0,1
99341.87,1,0,1
99347.8,0,1,1
99377.27,1,0,1
99398.36,1,0,1
99444.02,1,0,1
99449.86,0,1,1
99475.95,0,1,1
99490.01,1,0,1
99503.19,1,0,1
99504.03,0,1,1
99505.75,1,0,1
99537.68,1,0,1
99593.28,1,0,1
99595.67,1,0,1
99645.04,1,0,1
99654.13,1,0,1
99661.46,1,0,1
99689.48,1,0,1
99692.65,1,0,1
99770.3,1,0,1
99792.82,1,0,1
99800.87,1,0,1
99805.99,1,0,1
99818.31,1,0,1
99828.45,1,0,1
99843.98,1,0,1
99907.29,1,0,1
99920.41,1,0,1
99922.08,0,1,1
99924.04,1,0,1
99984.86,1,0,1
100015.79,0,1,1
100060.54,1,0,1
100075.1,0,1,1
100101.06,1,0,1
100127.71,1,0,1
100130.95,1,0,1
100137.7,1,0,1
100153.43,1,0,1
100183.05,1,0,1
100187.43,1,0,1
100200.4,0,1,1
100236.02,1,0,1
100240.2,1,0,1
100304.13,1,0,1
100324.01,1,0,1
100335.55,1,0,1
100365.51,1,0,1
100403.05,1,0,1
100408.31,1,0,1
100423.88,1,0,1
100433.83,1,0,1
100442.22,0,1,1
100447.53,1,0,1
100478.6,0,1,1
100496.84,0,1,1
100507.81,1,0,1
100538.8,1,0,1
100556.98,1,0,1
100557.03,1,0,1
100564.37,1,0,1
100566.81,1,0,1
100598.98,1,0,1
100601.73,1,0,1
100615.14,0,1,1
100618.17,1,0,1
100637.07,1,0,1
100686.11,0,1,1
100687.67,1,0,1
100717.54,1,0,1
100720.02,0,1,1
100722.72,0,1,1
100727.68,1,0,1
100750.03,1,0,1
100791.36,1,0,1
100809.99,1,0,1
100816.29,1,0,1
100834.22,1,0,1
100835.19,1,0,1
100843.82,1,0,1
100862.36,1,0,1
100862.54,1,0,1
100919.19,1,0,1
100929.59,1,0,1
100940.91,1,0,1
100941.57,1,0,1
100950.48,1,0,1
100982.93,0,1,1
100995.11,1,0,1
100995.68,1,0,1
100998.5,1,0,1
101039.53,0,1,1
101057.95,1,0,1
101069.71,0,1,1
101089.76,1,0,1
101102.39,1,0,1
101108.85,0,1,1
101139.3,1,0,1
101141.28,1,0,1
101168.3,1,0,1
101168.9,1,0,1
101178.85,1,0,1
101192.08,1,0,1
101240.08,0,1,1
101273.23,1,0,1
101274.17,1,0,1
101300.94,0,1,1
101311.95,1,0,1
101314.65,0,1,1
101319.76,1,0,1
101348.88,0,1,1
101371.05,1,0,1
101371.72,1,0,1
101382.86,0,1,1
101397.86,1,0,1
101418.05,1,0,1
101433.76,1,0,1
101455.07,1,0,1
101485.72,1,0,1
101491.23,1,0,1
101495.0,0,1,1
101515.76,1,0,1
101617.43,1,0,1
101617.64,0,1,1
101663.47,1,0,1
101667.0,1,0,1
101677.46,1,0,1
101693.73,1,0,1
101694.67,1,0,1
101699.77,1,0,1
